Movie Name,link,year
Scene from the Coronation of the Czar of Russia,http://www.imdb.com/title/tt0229700/?ref_=adv_li_tt,1896
El presidente de la republica con sus ministros el 16 de septiembre en el castillo de Chapultepec,http://www.imdb.com/title/tt0425365/?ref_=adv_li_tt,1896
Black Diamond Express,http://www.imdb.com/title/tt0204902/?ref_=adv_li_tt,1896
Rip's Twenty Years' Sleep,http://www.imdb.com/title/tt0000113/?ref_=adv_li_tt,1896
Querelle enfantine,http://www.imdb.com/title/tt0204861/?ref_=adv_li_tt,1896
L'arroseur,http://www.imdb.com/title/tt0000035/?ref_=adv_li_tt,1896
Rip Leaving Sleepy Hollow,http://www.imdb.com/title/tt0000108/?ref_=adv_li_tt,1896
The Burning Stable,http://www.imdb.com/title/tt0203360/?ref_=adv_li_tt,1896
Bataille de femmes,http://www.imdb.com/title/tt1666737/?ref_=adv_li_tt,1896
See full summary,http://www.imdb.com/title/tt1666737/plotsummary?ref_=adv_pl,1896
Bicycliste,http://www.imdb.com/title/tt1186197/?ref_=adv_li_tt,1896
Rip's Toast,http://www.imdb.com/title/tt0000111/?ref_=adv_li_tt,1896
See full summary,http://www.imdb.com/title/tt0000111/plotsummary?ref_=adv_pl,1896
Serpentine Dance by Annabelle,http://www.imdb.com/title/tt0203883/?ref_=adv_li_tt,1896
Rip's Toast to Hudson,http://www.imdb.com/title/tt0000112/?ref_=adv_li_tt,1896
Arrivée d'un train - Gare de Joinville,http://www.imdb.com/title/tt0228029/?ref_=adv_li_tt,1896
The Morning Alarm,http://www.imdb.com/title/tt0477780/?ref_=adv_li_tt,1896
Bal d'enfants,http://www.imdb.com/title/tt0221817/?ref_=adv_li_tt,1896
See full summary,http://www.imdb.com/title/tt0221817/plotsummary?ref_=adv_pl,1896
Rip Meeting the Dwarf,http://www.imdb.com/title/tt0000109/?ref_=adv_li_tt,1896
"Londres, Entrée du cinématographe",http://www.imdb.com/title/tt0345188/?ref_=adv_li_tt,1896
Place de la Concorde,http://www.imdb.com/title/tt0000100/?ref_=adv_li_tt,1896
"New York, Broadway et Union Square",http://www.imdb.com/title/tt0256962/?ref_=adv_li_tt,1896
See full summary,http://www.imdb.com/title/tt0256962/plotsummary?ref_=adv_pl,1896
"New York, pont de Brooklyn",http://www.imdb.com/title/tt0256961/?ref_=adv_li_tt,1896
See full summary,http://www.imdb.com/title/tt0256961/plotsummary?ref_=adv_pl,1896
Bateau-mouche sur la Seine,http://www.imdb.com/title/tt0000042/?ref_=adv_li_tt,1896
Rough Sea at Dover,http://www.imdb.com/title/tt0000030/?ref_=adv_li_tt,1896
Pompiers à Lyon,http://www.imdb.com/title/tt0000104/?ref_=adv_li_tt,1896
See full summary,http://www.imdb.com/title/tt0000104/plotsummary?ref_=adv_pl,1896
Cock Fight,http://www.imdb.com/title/tt0204973/?ref_=adv_li_tt,1896
Enfants jouant aux billes,http://www.imdb.com/title/tt1186209/?ref_=adv_li_tt,1896
Gestoorde hengelaar,http://www.imdb.com/title/tt0400463/?ref_=adv_li_tt,1896
"New York, descente des voyageurs du pont de Brooklyn",http://www.imdb.com/title/tt0229273/?ref_=adv_li_tt,1896
Enfants aux jouets,http://www.imdb.com/title/tt0221943/?ref_=adv_li_tt,1896
Cortège arabe,http://www.imdb.com/title/tt0256607/?ref_=adv_li_tt,1896
See full summary,http://www.imdb.com/title/tt0256607/plotsummary?ref_=adv_pl,1896
Arrivée d'un train gare de Vincennes,http://www.imdb.com/title/tt0000034/?ref_=adv_li_tt,1896
Course en sacs,http://www.imdb.com/title/tt0221888/?ref_=adv_li_tt,1896
Quai de l'Archevêché,http://www.imdb.com/title/tt1185006/?ref_=adv_li_tt,1896
Sound Money Parade,http://www.imdb.com/title/tt0203934/?ref_=adv_li_tt,1896
Concours de boules,http://www.imdb.com/title/tt0221884/?ref_=adv_li_tt,1896
Exit of Rip and the Dwarf,http://www.imdb.com/title/tt0000076/?ref_=adv_li_tt,1896
A Morning Bath,http://www.imdb.com/title/tt0203700/?ref_=adv_li_tt,1896
The Sound Money Parade,http://www.imdb.com/title/tt0203935/?ref_=adv_li_tt,1896
Enfants pêchant des crevettes,http://www.imdb.com/title/tt0256687/?ref_=adv_li_tt,1896
See full summary,http://www.imdb.com/title/tt0256687/plotsummary?ref_=adv_pl,1896
Défense d'afficher,http://www.imdb.com/title/tt0000069/?ref_=adv_li_tt,1896
Interrupted Lover,http://www.imdb.com/title/tt0285226/?ref_=adv_li_tt,1896
Panorama de l'arrivée en gare de Perrache pris du train,http://www.imdb.com/title/tt1182316/?ref_=adv_li_tt,1896
Panorama du grand Canal pris d'un bateau,http://www.imdb.com/title/tt0430447/?ref_=adv_li_tt,1896
Partie de boules,http://www.imdb.com/title/tt0791136/?ref_=adv_li_tt,1896
Bébé et fillettes,http://www.imdb.com/title/tt0000050/?ref_=adv_li_tt,1896
"American Falls from Above, American Side",http://www.imdb.com/title/tt0204809/?ref_=adv_li_tt,1896
Les indiscrets,http://www.imdb.com/title/tt0000083/?ref_=adv_li_tt,1896
Annabelle in Flag Dance,http://www.imdb.com/title/tt0203305/?ref_=adv_li_tt,1896
Les époux vont au lit,http://www.imdb.com/title/tt0441573/?ref_=adv_li_tt,1896
A Victorian Lady in Her Boudoir,http://www.imdb.com/title/tt0268747/?ref_=adv_li_tt,1896
Ateliers de La Ciotat,http://www.imdb.com/title/tt0221807/?ref_=adv_li_tt,1896
Le tsar Nicolas II à Paris,http://www.imdb.com/title/tt0420976/?ref_=adv_li_tt,1896
Mounted Police Charge,http://www.imdb.com/title/tt0203708/?ref_=adv_li_tt,1896
Place de la Bastille,http://www.imdb.com/title/tt0000099/?ref_=adv_li_tt,1896
Barque sortant du port de Trouville,http://www.imdb.com/title/tt0000040/?ref_=adv_li_tt,1896
Umberto e Margherita di Savoia a passeggio per il parco,http://www.imdb.com/title/tt2182221/?ref_=adv_li_tt,1896
Les chevaux de bois,http://www.imdb.com/title/tt0000054/?ref_=adv_li_tt,1896
The Runaway in the Park,http://www.imdb.com/title/tt0203849/?ref_=adv_li_tt,1896
Campement de bohémiens,http://www.imdb.com/title/tt0000051/?ref_=adv_li_tt,1896
"Carmaux, défournage du coke",http://www.imdb.com/title/tt0256672/?ref_=adv_li_tt,1896
See full summary,http://www.imdb.com/title/tt0256672/plotsummary?ref_=adv_pl,1896
Bassin des Tuileries,http://www.imdb.com/title/tt1192371/?ref_=adv_li_tt,1896
Prince Napoléon,http://www.imdb.com/title/tt0441442/?ref_=adv_li_tt,1896
Melbourne,http://www.imdb.com/title/tt0000093/?ref_=adv_li_tt,1896
Lancement d'un navire,http://www.imdb.com/title/tt0222137/?ref_=adv_li_tt,1896
The Boxing Kangaroo,http://www.imdb.com/title/tt0000048/?ref_=adv_li_tt,1896
Premiers pas de bébé,http://www.imdb.com/title/tt0222296/?ref_=adv_li_tt,1896
Baignade en mer,http://www.imdb.com/title/tt0000037/?ref_=adv_li_tt,1896
Douche après le bain,http://www.imdb.com/title/tt0221923/?ref_=adv_li_tt,1896
Pont de la Tour,http://www.imdb.com/title/tt0222286/?ref_=adv_li_tt,1896
Voltige,http://www.imdb.com/title/tt1187020/?ref_=adv_li_tt,1896
Winchester Arms Factory at Noon Time,http://www.imdb.com/title/tt0204056/?ref_=adv_li_tt,1896
A Sea Cave Near Lisbon,http://www.imdb.com/title/tt0000175/?ref_=adv_li_tt,1896
Barnet Horse Fair,http://www.imdb.com/title/tt0000039/?ref_=adv_li_tt,1896
Starting for the Fire,http://www.imdb.com/title/tt0203948/?ref_=adv_li_tt,1896
Débarquement,http://www.imdb.com/title/tt3177312/?ref_=adv_li_tt,1896
La gare Saint-Lazare,http://www.imdb.com/title/tt0000079/?ref_=adv_li_tt,1896
The Soldier's Courtship,http://www.imdb.com/title/tt0000121/?ref_=adv_li_tt,1896
Jetée et plage de Trouville (2e partie),http://www.imdb.com/title/tt0000087/?ref_=adv_li_tt,1896
Plus fort que le maître,http://www.imdb.com/title/tt0000103/?ref_=adv_li_tt,1896
Marée montante sur Brise-Larmes,http://www.imdb.com/title/tt0000092/?ref_=adv_li_tt,1896
Les haleurs de bateaux,http://www.imdb.com/title/tt0000081/?ref_=adv_li_tt,1896
Charge of West Point Cadets,http://www.imdb.com/title/tt0203392/?ref_=adv_li_tt,1896
Le bivouac,http://www.imdb.com/title/tt0000044/?ref_=adv_li_tt,1896
Place Saint-Augustin,http://www.imdb.com/title/tt0000096/?ref_=adv_li_tt,1896
Batteuse à vapeur,http://www.imdb.com/title/tt0000043/?ref_=adv_li_tt,1896
Le chiffonnier,http://www.imdb.com/title/tt0000055/?ref_=adv_li_tt,1896
Sack Race,http://www.imdb.com/title/tt0205377/?ref_=adv_li_tt,1896
Boulevard des Italiens,http://www.imdb.com/title/tt0000047/?ref_=adv_li_tt,1896
"Place de l'Opéra, 2e aspect",http://www.imdb.com/title/tt0000098/?ref_=adv_li_tt,1896
Panorama du havre (pris d'un bateau),http://www.imdb.com/title/tt0223879/?ref_=adv_li_tt,1896
Effets de mer sur les rochers,http://www.imdb.com/title/tt0000073/?ref_=adv_li_tt,1896
L'abreuvoir,http://www.imdb.com/title/tt0229195/?ref_=adv_li_tt,1896
Bains en mer,http://www.imdb.com/title/tt0221816/?ref_=adv_li_tt,1896
Les forgerons,http://www.imdb.com/title/tt0884068/?ref_=adv_li_tt,1896
Fighting the Fire,http://www.imdb.com/title/tt0203498/?ref_=adv_li_tt,1896
Li Hung Chang Driving Through 4th St. and Broadway,http://www.imdb.com/title/tt0203649/?ref_=adv_li_tt,1896
Lone Fisherman,http://www.imdb.com/title/tt0203653/?ref_=adv_li_tt,1896
Basse-cour,http://www.imdb.com/title/tt0257008/?ref_=adv_li_tt,1896
See full summary,http://www.imdb.com/title/tt0257008/plotsummary?ref_=adv_pl,1896
Butterfly Dance,http://www.imdb.com/title/tt0203363/?ref_=adv_li_tt,1896
Enfants jouant sur la plage,http://www.imdb.com/title/tt0000074/?ref_=adv_li_tt,1896
Les ivrognes,http://www.imdb.com/title/tt0000084/?ref_=adv_li_tt,1896
Grandes manoeuvres,http://www.imdb.com/title/tt0000080/?ref_=adv_li_tt,1896
Water-to-bogant (Montagnes russes sur l'eau),http://www.imdb.com/title/tt1187021/?ref_=adv_li_tt,1896
Mauvaises herbes,http://www.imdb.com/title/tt0222183/?ref_=adv_li_tt,1896
"Lions, Jardin zoologique, Londres",http://www.imdb.com/title/tt0256884/?ref_=adv_li_tt,1896
See full summary,http://www.imdb.com/title/tt0256884/plotsummary?ref_=adv_pl,1896
"Chicot, dentiste américain",http://www.imdb.com/title/tt0222978/?ref_=adv_li_tt,1896
Dragons traversant la Saône à la nage,http://www.imdb.com/title/tt0256732/?ref_=adv_li_tt,1896
See full summary,http://www.imdb.com/title/tt0256732/plotsummary?ref_=adv_pl,1896
Bois de Boulogne,http://www.imdb.com/title/tt0000046/?ref_=adv_li_tt,1896
Duel au pistolet,http://www.imdb.com/title/tt0350855/?ref_=adv_li_tt,1896
Laveuses,http://www.imdb.com/title/tt0222140/?ref_=adv_li_tt,1896
Déchargement de bateaux,http://www.imdb.com/title/tt0000068/?ref_=adv_li_tt,1896
Jetée et plage de Trouville (1er partie),http://www.imdb.com/title/tt0000086/?ref_=adv_li_tt,1896
Pompiers: mise en batterie,http://www.imdb.com/title/tt3177796/?ref_=adv_li_tt,1896
Départ des officiers,http://www.imdb.com/title/tt0000072/?ref_=adv_li_tt,1896
"Boxing Match; or, Glove Contest",http://www.imdb.com/title/tt0000049/?ref_=adv_li_tt,1896
Le papier protée,http://www.imdb.com/title/tt0000095/?ref_=adv_li_tt,1896
"Fire Department, New Haven, Conn.",http://www.imdb.com/title/tt0203501/?ref_=adv_li_tt,1896
Jour de marché à Trouville,http://www.imdb.com/title/tt0000088/?ref_=adv_li_tt,1896
A Morning Alarm,http://www.imdb.com/title/tt0203699/?ref_=adv_li_tt,1896
See full summary,http://www.imdb.com/title/tt0203699/plotsummary?ref_=adv_pl,1896
"Place de l'Opéra, 1er aspect",http://www.imdb.com/title/tt0000097/?ref_=adv_li_tt,1896
Les blanchisseuses,http://www.imdb.com/title/tt0000045/?ref_=adv_li_tt,1896
Un lycée de jeunes filles,http://www.imdb.com/title/tt0000128/?ref_=adv_li_tt,1896
Radeau avec baigneurs,http://www.imdb.com/title/tt0222313/?ref_=adv_li_tt,1896
Arrivée d'un train,http://www.imdb.com/title/tt2191609/?ref_=adv_li_tt,1896
Shooting the Chutes,http://www.imdb.com/title/tt0203898/?ref_=adv_li_tt,1896
Pussy's Bath,http://www.imdb.com/title/tt0205333/?ref_=adv_li_tt,1896
Bois de Boulogne (Touring-club),http://www.imdb.com/title/tt2217719/?ref_=adv_li_tt,1896
Départ des automobiles,http://www.imdb.com/title/tt0000071/?ref_=adv_li_tt,1896
Carga de rurales,http://www.imdb.com/title/tt0000052/?ref_=adv_li_tt,1896
The Derby,http://www.imdb.com/title/tt0815451/?ref_=adv_li_tt,1896
See full summary,http://www.imdb.com/title/tt0815451/plotsummary?ref_=adv_pl,1896
Jardinier brûlant des herbes,http://www.imdb.com/title/tt0000085/?ref_=adv_li_tt,1896
Miss de Vere,http://www.imdb.com/title/tt0000094/?ref_=adv_li_tt,1896
"Parade, Sound Money Club, Canton, O.",http://www.imdb.com/title/tt0203778/?ref_=adv_li_tt,1896
Libération des territoriaux,http://www.imdb.com/title/tt0000090/?ref_=adv_li_tt,1896
Place du théâtre français,http://www.imdb.com/title/tt0000101/?ref_=adv_li_tt,1896
A Hard Wash,http://www.imdb.com/title/tt0000082/?ref_=adv_li_tt,1896
Going to the Fire,http://www.imdb.com/title/tt0345343/?ref_=adv_li_tt,1896
Joueurs de cartes arrosés,http://www.imdb.com/title/tt0249629/?ref_=adv_li_tt,1896
Alger: prière du muezzin,http://www.imdb.com/title/tt1672717/?ref_=adv_li_tt,1896
L'hôtel empoisonné,http://www.imdb.com/title/tt0000156/?ref_=adv_li_tt,1896
Repas en famille,http://www.imdb.com/title/tt0222318/?ref_=adv_li_tt,1896
Néron essayant des poisons sur des esclaves,http://www.imdb.com/title/tt0450067/?ref_=adv_li_tt,1896
Assiettes tournantes,http://www.imdb.com/title/tt0221806/?ref_=adv_li_tt,1896
Retour d'une promenade en mer,http://www.imdb.com/title/tt0222320/?ref_=adv_li_tt,1896
Dancing Darkies,http://www.imdb.com/title/tt0000060/?ref_=adv_li_tt,1896
The Mysterious Rabbit,http://www.imdb.com/title/tt0193346/?ref_=adv_li_tt,1896
"Upper Rapids, from Bridge",http://www.imdb.com/title/tt0204016/?ref_=adv_li_tt,1896
See full summary,http://www.imdb.com/title/tt0204016/plotsummary?ref_=adv_pl,1896
Dessinateur: Chamberlain,http://www.imdb.com/title/tt0000064/?ref_=adv_li_tt,1896
"Two AM; or, The Husband's Return",http://www.imdb.com/title/tt0202024/?ref_=adv_li_tt,1896
Bains sur le Rhône,http://www.imdb.com/title/tt3177300/?ref_=adv_li_tt,1896
Embarquement d'une chaudière,http://www.imdb.com/title/tt0256888/?ref_=adv_li_tt,1896
See full summary,http://www.imdb.com/title/tt0256888/plotsummary?ref_=adv_pl,1896
Marché indien sur le canal de la Viga [Mexique],http://www.imdb.com/title/tt3187544/?ref_=adv_li_tt,1896
"Le fakir, mystère indien",http://www.imdb.com/title/tt0000077/?ref_=adv_li_tt,1896
Li Hung Chang at Grant's Tomb,http://www.imdb.com/title/tt0203650/?ref_=adv_li_tt,1896
"Chicago, grande roue",http://www.imdb.com/title/tt1736561/?ref_=adv_li_tt,1896
The Twins' Tea Party,http://www.imdb.com/title/tt0000170/?ref_=adv_li_tt,1896
See full summary,http://www.imdb.com/title/tt0000170/plotsummary?ref_=adv_pl,1896
Stable on Fire,http://www.imdb.com/title/tt0203944/?ref_=adv_li_tt,1896
See full summary,http://www.imdb.com/title/tt0203944/plotsummary?ref_=adv_pl,1896
Les bains de Diane à Milan,http://www.imdb.com/title/tt0221815/?ref_=adv_li_tt,1896
"Canadian Falls, from American Side",http://www.imdb.com/title/tt0203373/?ref_=adv_li_tt,1896
Mr. Maskeleyne Spinning Plates and Basins,http://www.imdb.com/title/tt0193339/?ref_=adv_li_tt,1896
Revue à Longchamp: défilé de la Garde Républicaine et des pompiers,http://www.imdb.com/title/tt3195950/?ref_=adv_li_tt,1896
"Paris, rue de Castiglione",http://www.imdb.com/title/tt3180060/?ref_=adv_li_tt,1896
Voitures automobiles,http://www.imdb.com/title/tt1649437/?ref_=adv_li_tt,1896
Champs-Élysées,http://www.imdb.com/title/tt0420543/?ref_=adv_li_tt,1896
Feira de Gado na Corujeira,http://www.imdb.com/title/tt0000078/?ref_=adv_li_tt,1896
Trilby and Little Billee,http://www.imdb.com/title/tt0204000/?ref_=adv_li_tt,1896
See full summary,http://www.imdb.com/title/tt0204000/plotsummary?ref_=adv_pl,1896
Cortège de tzar au Bois de Boulogne,http://www.imdb.com/title/tt0000058/?ref_=adv_li_tt,1896
Dessinateur express,http://www.imdb.com/title/tt0000063/?ref_=adv_li_tt,1896
"Paris, Arc de Triomphe",http://www.imdb.com/title/tt1672821/?ref_=adv_li_tt,1896
Cortège de tzar allant à Versailles,http://www.imdb.com/title/tt0000057/?ref_=adv_li_tt,1896
Repas d'indiens,http://www.imdb.com/title/tt1677001/?ref_=adv_li_tt,1896
West Point Cadet Cavalry,http://www.imdb.com/title/tt0204047/?ref_=adv_li_tt,1896
Jeu du pot-cassé,http://www.imdb.com/title/tt3182992/?ref_=adv_li_tt,1896
Guillaume Tell,http://www.imdb.com/title/tt2184201/?ref_=adv_li_tt,1896
Transport de la cloche de l'indépendance,http://www.imdb.com/title/tt1736664/?ref_=adv_li_tt,1896
"Venise, arrivée en gondole",http://www.imdb.com/title/tt3186708/?ref_=adv_li_tt,1896
Plage de Villiers par gros temps,http://www.imdb.com/title/tt0000102/?ref_=adv_li_tt,1896
Sound Money Parade,http://www.imdb.com/title/tt0238616/?ref_=adv_li_tt,1896
Uma Corrida de Touros no Campo Pequeno,http://www.imdb.com/title/tt0000056/?ref_=adv_li_tt,1896
Maypole Dance,http://www.imdb.com/title/tt2254057/?ref_=adv_li_tt,1896
"Paris, Champs-Elysées (voitures)",http://www.imdb.com/title/tt1741563/?ref_=adv_li_tt,1896
Andalusian Dance,http://www.imdb.com/title/tt1319054/?ref_=adv_li_tt,1896
Revue à Longchamp: charge finale et départ de M. le Président,http://www.imdb.com/title/tt3195962/?ref_=adv_li_tt,1896
The Egg-Laying Man,http://www.imdb.com/title/tt0193128/?ref_=adv_li_tt,1896
Revue navale à Cherbourg,http://www.imdb.com/title/tt0000107/?ref_=adv_li_tt,1896
Revue à Longchamp: défilé du Génie,http://www.imdb.com/title/tt3195954/?ref_=adv_li_tt,1896
Barque en mer,http://www.imdb.com/title/tt0221821/?ref_=adv_li_tt,1896
Chirgwin in His Humorous Business,http://www.imdb.com/title/tt0193057/?ref_=adv_li_tt,1896
Cologne: sortie de la cathédrale,http://www.imdb.com/title/tt0345062/?ref_=adv_li_tt,1896
Ankunft eines Eisenbahnzuges,http://www.imdb.com/title/tt0452953/?ref_=adv_li_tt,1896
Blackfriars Bridge,http://www.imdb.com/title/tt1319060/?ref_=adv_li_tt,1896
See full summary,http://www.imdb.com/title/tt1319060/plotsummary?ref_=adv_pl,1896
Dancing Girls,http://www.imdb.com/title/tt0000061/?ref_=adv_li_tt,1896
Réunion d'officiers,http://www.imdb.com/title/tt0000115/?ref_=adv_li_tt,1896
Couronnement de la rosière,http://www.imdb.com/title/tt0000059/?ref_=adv_li_tt,1896
Parvis de Notre-Dame,http://www.imdb.com/title/tt5752434/?ref_=adv_li_tt,1896
Le régiment,http://www.imdb.com/title/tt0000114/?ref_=adv_li_tt,1896
Dessinateur: Reine Victoria,http://www.imdb.com/title/tt0000065/?ref_=adv_li_tt,1896
"Saint-Pétersbourg, Rue Tverskaïa",http://www.imdb.com/title/tt1672755/?ref_=adv_li_tt,1896
Les quais à Marseille,http://www.imdb.com/title/tt0000105/?ref_=adv_li_tt,1896
Empire State Express,http://www.imdb.com/title/tt0203477/?ref_=adv_li_tt,1896
Autruches,http://www.imdb.com/title/tt0257017/?ref_=adv_li_tt,1896
See full summary,http://www.imdb.com/title/tt0257017/plotsummary?ref_=adv_pl,1896
Tambourine Dance by Annabelle,http://www.imdb.com/title/tt0203973/?ref_=adv_li_tt,1896
Am Brandenburger Tor zu Berlin,http://www.imdb.com/title/tt0453587/?ref_=adv_li_tt,1896
Le barbier fin de siècle,http://www.imdb.com/title/tt1666028/?ref_=adv_li_tt,1896
Retour au cantonnement,http://www.imdb.com/title/tt0000106/?ref_=adv_li_tt,1896
Bathing Scene at Coney Island,http://www.imdb.com/title/tt2188673/?ref_=adv_li_tt,1896
Panorama de l'arrivée à Aix-les-Bains pris du train,http://www.imdb.com/title/tt3195878/?ref_=adv_li_tt,1896
Dessinateur: Von Bismark,http://www.imdb.com/title/tt0000066/?ref_=adv_li_tt,1896
O Senhor dos Matosinhos,http://www.imdb.com/title/tt0138794/?ref_=adv_li_tt,1896
Écriture à l'envers,http://www.imdb.com/title/tt2460076/?ref_=adv_li_tt,1896
"Lyon, travaux au canal de Jonage: Machine à damer",http://www.imdb.com/title/tt1188716/?ref_=adv_li_tt,1896
Sac au dos,http://www.imdb.com/title/tt0000116/?ref_=adv_li_tt,1896
Revue à Longchamp: arrivée de M. le Président de la République Félix Faure,http://www.imdb.com/title/tt3195924/?ref_=adv_li_tt,1896
Le roi et la reine de Roumanie et leur escorte,http://www.imdb.com/title/tt1740513/?ref_=adv_li_tt,1896
Shooting the Chutes,http://www.imdb.com/title/tt0331643/?ref_=adv_li_tt,1896
The Bad Boy and the Gardener,http://www.imdb.com/title/tt0236005/?ref_=adv_li_tt,1896
See full summary,http://www.imdb.com/title/tt0236005/plotsummary?ref_=adv_pl,1896
Sortie d'une noce à l'église,http://www.imdb.com/title/tt3186726/?ref_=adv_li_tt,1896
Un petit diable,http://www.imdb.com/title/tt0000129/?ref_=adv_li_tt,1896
Saída do Pessoal Operário da Fábrica Confiança,http://www.imdb.com/title/tt0000117/?ref_=adv_li_tt,1896
See full summary,http://www.imdb.com/title/tt0000117/plotsummary?ref_=adv_pl,1896
Watermelon Contest,http://www.imdb.com/title/tt0238717/?ref_=adv_li_tt,1896
"New York, Avenue et Union Square",http://www.imdb.com/title/tt2459272/?ref_=adv_li_tt,1896
Why Papa Cannot Sleep,http://www.imdb.com/title/tt0205524/?ref_=adv_li_tt,1896
Arrivée d'un bateau à vapeur,http://www.imdb.com/title/tt0221805/?ref_=adv_li_tt,1896
Scenes at Balmoral,http://www.imdb.com/title/tt2144534/?ref_=adv_li_tt,1896
